3421	1.455
4719	0.798
4884	0.704
4885	0.000
4889	2.430
4890	1.689
4894	0.003
4896	0.000
4901	1.556
5046	0.765
9952	0.000
10009	1.275
10020	0.380
10069	1.356
10136	0.000
10145	0.025
10204	1.745
10221	0.000
10294	0.000
10330	1.908
10352	0.000
10370	1.410
10394	0.030
10398	0.000
10413	0.280
10468	0.000
10495	0.416
10499	0.004
10527	0.016
10536	0.001
10567	0.000
10572	0.027
10587	0.022
10594	0.000
10618	1.983
10630	0.000
10644	0.615
10657	3.098
10664	3.677
10692	0.026
10740	1.960
10782	0.000
10783	0.012
10787	0.015
10796	0.022
10805	1.972
10822	2.443
10828	0.000
10831	0.000
10873	3.889
10894	2.855
10898	3.661
10907	2.094
10922	1.433
10940	0.026
10942	0.029
10961	0.006
10974	2.134
10981	0.029
10993	0.000
11072	0.027
11086	0.029
11098	0.003
11109	0.029
11121	0.969
11318	0.000
11324	0.028
11376	1.598
11444	0.808
11496	0.559
11507	2.511
11537	1.073
11550	0.503
11567	0.029
11570	0.000
11574	0.000
11584	0.181
11602	0.029
11604	0.000
11609	0.000
11611	0.000
11634	0.000
11636	0.000
11716	0.009
11717	0.000
11727	0.022
11757	0.000
11780	0.473
11781	0.619
11785	0.106
11790	0.000
11791	0.000
11800	0.001
11825	0.000
11829	0.002
11830	0.000
11832	0.024
11870	0.026
11879	0.000
11887	0.022
11898	0.000
11907	0.263
11933	0.055
11940	0.000
11946	0.000
11948	0.000
11949	0.004
11983	0.028
11985	0.001
12018	0.013
12051	0.508
12076	0.000
12078	0.000
12098	0.001
12108	0.000
12115	0.038
12116	0.000
12134	0.028
12136	0.030
12141	0.005
12145	0.236
12146	0.000
12154	0.000
12159	0.026
12174	0.000
12189	0.028
12202	0.018
12255	0.000
12259	0.000
12270	0.136
12300	0.000
12301	0.028
12325	0.000
12364	0.040
12365	0.002
12387	0.065
12396	0.027
12410	0.048
12424	0.023
12446	0.001
12462	0.000
12518	0.024
