3421	1.388
4719	0.718
4884	0.631
4885	0.000
4889	2.363
4890	1.622
4894	0.002
4896	0.000
4901	1.502
5046	0.685
9952	0.000
10009	1.217
10020	0.301
10069	1.278
10136	0.000
10145	0.010
10204	1.667
10221	0.000
10294	0.000
10330	1.830
10352	0.000
10370	1.332
10394	0.028
10398	0.000
10413	0.222
10468	0.000
10495	0.338
10499	0.004
10527	0.013
10536	0.000
10567	0.000
10572	0.022
10587	0.023
10594	0.000
10618	1.905
10630	0.015
10644	0.537
10657	3.020
10664	3.600
10692	0.024
10740	1.882
10782	0.002
10783	0.002
10787	0.015
10796	0.020
10805	1.895
10822	2.366
10828	0.000
10831	0.000
10873	3.812
10894	2.777
10898	3.583
10907	2.016
10922	1.355
10940	0.023
10942	0.026
10961	0.005
10974	2.057
10981	0.028
10993	0.000
11072	0.022
11086	0.027
11098	0.028
11109	0.025
11121	0.891
11318	0.000
11324	0.022
11376	1.546
11444	0.751
11496	0.486
11507	2.433
11537	1.018
11550	0.448
11567	0.021
11570	0.000
11574	0.000
11584	0.106
11602	0.026
11604	0.000
11609	0.000
11611	0.002
11634	0.000
11636	0.001
11716	0.010
11717	0.000
11727	0.013
11757	0.000
11780	0.398
11781	0.563
11785	0.050
11790	0.000
11791	0.000
11800	0.000
11825	0.000
11829	0.002
11830	0.000
11832	0.010
11870	0.020
11879	0.000
11887	0.022
11898	0.001
11907	0.255
11933	0.027
11940	0.011
11946	0.000
11948	0.000
11949	0.001
11983	0.025
11985	0.008
12018	0.008
12051	0.495
12076	0.000
12078	0.000
12098	0.000
12108	0.000
12115	0.028
12116	0.000
12134	0.023
12136	0.028
12141	0.008
12145	0.209
12146	0.000
12154	0.000
12159	0.022
12174	0.000
12189	0.025
12202	0.000
12255	0.000
12259	0.000
12270	0.136
12300	0.000
12301	0.026
12325	0.000
12364	0.038
12365	0.001
12387	0.047
12396	0.023
12410	0.037
12424	0.020
12446	0.001
12462	0.000
12518	0.022
