3421	1.38819
4719	1.59989
4884	1.65639
4885	1.60656
4889	1.61566
4890	1.6165
4894	1.6427
4896	1.62729
4901	1.65738
5046	1.59139
9952	1.31646
10009	1.32798
10020	1.30684
10069	1.31959
10136	1.3092
10145	1.29818
10204	1.32368
10221	1.32301
10294	1.33284
10330	1.31176
10352	1.34127
10370	1.33291
10394	1.33315
10398	1.34127
10413	1.32318
10468	1.3373
10495	1.32604
10499	1.32494
10527	1.33357
10536	1.33708
10567	1.34024
10572	1.34614
10587	1.341
10594	1.35947
10618	1.3658
10630	1.34025
10644	1.35074
10657	1.342
10664	1.36789
10692	1.33392
10740	1.38223
10782	1.3494
10783	1.39687
10787	1.37473
10796	1.38779
10805	1.36886
10822	1.36841
10828	1.38051
10831	1.36083
10873	1.36586
10894	1.3954
10898	1.39594
10907	1.37586
10922	1.40051
10940	1.3935
10942	1.37622
10961	1.40062
10974	1.39557
10981	1.39076
10993	1.39892
11072	1.4112
11086	1.42218
11098	1.42455
11109	1.42658
11121	1.4132
11318	1.45432
11324	1.45835
11376	1.50561
11444	1.45432
11496	1.46363
11507	1.45787
11537	1.46449
11550	1.59301
11567	1.46525
11570	1.47264
11574	1.47354
11584	1.4624
11602	1.47421
11604	1.47822
11609	1.48261
11611	1.4968
11634	1.47772
11636	1.48583
11716	1.49061
11717	1.49629
11727	1.50039
11757	1.50042
11780	1.51789
11781	1.52177
11785	1.51462
11790	1.51239
11791	1.50822
11800	1.52738
11825	1.53381
11829	1.51667
11830	1.53025
11832	1.53432
11870	1.54027
11879	1.54147
11887	1.54544
11898	1.54536
11907	1.56034
11933	1.55292
11940	1.54767
11946	1.53569
11948	1.57257
11949	1.58091
11983	1.58692
11985	1.56148
12018	1.59934
12051	1.58482
12076	1.6146
12078	1.6347
12098	1.64006
12108	1.64446
12115	1.63653
12116	1.63737
12134	1.62722
12136	1.65799
12141	1.66465
12145	1.61087
12146	1.58779
12154	1.63712
12159	1.59261
12174	1.6332
12189	1.69066
12202	1.64948
12255	1.60717
12259	1.62233
12270	1.69711
12300	1.69351
12301	1.63287
12325	1.70638
12364	1.71436
12365	1.6727
12387	1.66235
12396	1.66112
12410	1.68217
12424	1.67036
12446	1.69809
12462	1.74517
12518	1.7224
