3421	1.428
4719	0.766
4884	0.676
4885	0.000
4889	2.404
4890	1.662
4894	0.003
4896	0.000
4901	1.537
5046	0.734
9952	0.000
10009	1.253
10020	0.349
10069	1.326
10136	0.000
10145	0.023
10204	1.714
10221	0.000
10294	0.000
10330	1.877
10352	0.000
10370	1.379
10394	0.030
10398	0.000
10413	0.258
10468	0.000
10495	0.385
10499	0.004
10527	0.015
10536	0.000
10567	0.000
10572	0.026
10587	0.021
10594	0.000
10618	1.952
10630	0.011
10644	0.584
10657	3.067
10664	3.646
10692	0.025
10740	1.929
10782	0.000
10783	0.009
10787	0.016
10796	0.021
10805	1.942
10822	2.412
10828	0.000
10831	0.000
10873	3.858
10894	2.824
10898	3.630
10907	2.063
10922	1.402
10940	0.026
10942	0.028
10961	0.006
10974	2.104
10981	0.030
10993	0.000
11072	0.026
11086	0.029
11098	0.024
11109	0.030
11121	0.938
11318	0.000
11324	0.028
11376	1.580
11444	0.788
11496	0.531
11507	2.480
11537	1.053
11550	0.483
11567	0.025
11570	0.000
11574	0.000
11584	0.152
11602	0.028
11604	0.000
11609	0.000
11611	0.000
11634	0.000
11636	0.000
11716	0.004
11717	0.000
11727	0.019
11757	0.000
11780	0.444
11781	0.599
11785	0.086
11790	0.000
11791	0.000
11800	0.000
11825	0.000
11829	0.002
11830	0.000
11832	0.010
11870	0.027
11879	0.000
11887	0.023
11898	0.000
11907	0.261
11933	0.049
11940	0.010
11946	0.000
11948	0.000
11949	0.003
11983	0.027
11985	0.002
12018	0.013
12051	0.506
12076	0.000
12078	0.000
12098	0.000
12108	0.000
12115	0.030
12116	0.000
12134	0.026
12136	0.029
12141	0.005
12145	0.230
12146	0.000
12154	0.000
12159	0.025
12174	0.000
12189	0.027
12202	0.015
12255	0.000
12259	0.000
12270	0.136
12300	0.000
12301	0.028
12325	0.000
12364	0.040
12365	0.002
12387	0.062
12396	0.026
12410	0.043
12424	0.023
12446	0.001
12462	0.000
12518	0.024
