3421	1.417
4719	0.751
4884	0.653
4885	0.000
4889	2.392
4890	1.651
4894	0.003
4896	0.001
4901	1.506
5046	0.716
9952	0.000
10009	1.228
10020	0.330
10069	1.308
10136	0.000
10145	0.010
10204	1.703
10221	0.000
10294	0.000
10330	1.862
10352	0.000
10370	1.363
10394	0.027
10398	0.000
10413	0.232
10468	0.000
10495	0.370
10499	0.003
10527	0.013
10536	0.000
10567	0.000
10572	0.020
10587	0.020
10594	0.000
10618	1.938
10630	0.016
10644	0.572
10657	3.055
10664	3.634
10692	0.019
10740	1.915
10782	0.001
10783	0.004
10787	0.013
10796	0.018
10805	1.927
10822	2.399
10828	0.000
10831	0.000
10873	3.846
10894	2.811
10898	3.618
10907	2.050
10922	1.389
10940	0.021
10942	0.025
10961	0.004
10974	2.090
10981	0.027
10993	0.000
11072	0.019
11086	0.026
11098	0.018
11109	0.022
11121	0.926
11318	0.000
11324	0.024
11376	1.546
11444	0.754
11496	0.509
11507	2.470
11537	1.024
11550	0.455
11567	0.019
11570	0.000
11574	0.000
11584	0.134
11602	0.025
11604	0.000
11609	0.000
11611	0.002
11634	0.000
11636	0.000
11716	0.019
11717	0.000
11727	0.010
11757	0.000
11780	0.426
11781	0.570
11785	0.057
11790	0.000
11791	0.000
11800	0.000
11825	0.000
11829	0.003
11830	0.001
11832	0.016
11870	0.017
11879	0.000
11887	0.019
11898	0.002
11907	0.253
11933	0.022
11940	0.009
11946	0.000
11948	0.000
11949	0.000
11983	0.023
11985	0.008
12018	0.003
12051	0.487
12076	0.000
12078	0.000
12098	0.000
12108	0.000
12115	0.027
12116	0.000
12134	0.020
12136	0.026
12141	0.015
12145	0.204
12146	0.000
12154	0.000
12159	0.020
12174	0.000
12189	0.023
12202	0.000
12255	0.000
12259	0.000
12270	0.136
12300	0.000
12301	0.024
12325	0.000
12364	0.038
12365	0.000
12387	0.048
12396	0.021
12410	0.035
12424	0.015
12446	0.002
12462	0.000
12518	0.020
