3421	1.431
4719	0.770
4884	0.680
4885	0.000
4889	2.406
4890	1.665
4894	0.003
4896	0.000
4901	1.543
5046	0.738
9952	0.000
10009	1.258
10020	0.353
10069	1.329
10136	0.000
10145	0.024
10204	1.716
10221	0.000
10294	0.000
10330	1.881
10352	0.000
10370	1.383
10394	0.030
10398	0.000
10413	0.262
10468	0.000
10495	0.389
10499	0.005
10527	0.016
10536	0.000
10567	0.000
10572	0.026
10587	0.022
10594	0.000
10618	1.955
10630	0.013
10644	0.587
10657	3.070
10664	3.649
10692	0.026
10740	1.932
10782	0.000
10783	0.011
10787	0.016
10796	0.021
10805	1.945
10822	2.415
10828	0.000
10831	0.000
10873	3.861
10894	2.827
10898	3.633
10907	2.065
10922	1.405
10940	0.026
10942	0.029
10961	0.007
10974	2.107
10981	0.030
10993	0.000
11072	0.026
11086	0.029
11098	0.025
11109	0.029
11121	0.941
11318	0.000
11324	0.028
11376	1.585
11444	0.794
11496	0.535
11507	2.482
11537	1.058
11550	0.488
11567	0.026
11570	0.000
11574	0.000
11584	0.156
11602	0.028
11604	0.000
11609	0.000
11611	0.000
11634	0.000
11636	0.000
11716	0.004
11717	0.000
11727	0.020
11757	0.000
11780	0.448
11781	0.604
11785	0.091
11790	0.000
11791	0.000
11800	0.000
11825	0.000
11829	0.002
11830	0.000
11832	0.011
11870	0.027
11879	0.000
11887	0.022
11898	0.000
11907	0.262
11933	0.052
11940	0.005
11946	0.000
11948	0.000
11949	0.004
11983	0.027
11985	0.001
12018	0.013
12051	0.508
12076	0.000
12078	0.000
12098	0.001
12108	0.000
12115	0.030
12116	0.000
12134	0.026
12136	0.030
12141	0.005
12145	0.233
12146	0.000
12154	0.000
12159	0.026
12174	0.000
12189	0.028
12202	0.018
12255	0.000
12259	0.000
12270	0.136
12300	0.000
12301	0.028
12325	0.000
12364	0.040
12365	0.002
12387	0.064
12396	0.026
12410	0.045
12424	0.023
12446	0.001
12462	0.000
12518	0.025
