3421	1.421
4719	0.756
4884	0.660
4885	0.000
4889	2.396
4890	1.655
4894	0.003
4896	0.000
4901	1.513
5046	0.721
9952	0.000
10009	1.235
10020	0.335
10069	1.314
10136	0.000
10145	0.010
10204	1.707
10221	0.000
10294	0.000
10330	1.867
10352	0.000
10370	1.368
10394	0.028
10398	0.000
10413	0.239
10468	0.000
10495	0.375
10499	0.003
10527	0.013
10536	0.000
10567	0.000
10572	0.022
10587	0.023
10594	0.000
10618	1.942
10630	0.019
10644	0.576
10657	3.059
10664	3.638
10692	0.024
10740	1.920
10782	0.002
10783	0.003
10787	0.015
10796	0.018
10805	1.932
10822	2.403
10828	0.000
10831	0.000
10873	3.850
10894	2.816
10898	3.622
10907	2.055
10922	1.393
10940	0.023
10942	0.026
10961	0.005
10974	2.094
10981	0.028
10993	0.000
11072	0.021
11086	0.027
11098	0.021
11109	0.021
11121	0.930
11318	0.000
11324	0.026
11376	1.554
11444	0.763
11496	0.515
11507	2.474
11537	1.031
11550	0.462
11567	0.021
11570	0.000
11574	0.000
11584	0.139
11602	0.026
11604	0.000
11609	0.000
11611	0.001
11634	0.000
11636	0.001
11716	0.021
11717	0.000
11727	0.013
11757	0.000
11780	0.431
11781	0.577
11785	0.064
11790	0.000
11791	0.000
11800	0.000
11825	0.000
11829	0.003
11830	0.000
11832	0.010
11870	0.020
11879	0.000
11887	0.021
11898	0.000
11907	0.254
11933	0.027
11940	0.016
11946	0.000
11948	0.000
11949	0.000
11983	0.025
11985	0.008
12018	0.006
12051	0.494
12076	0.000
12078	0.000
12098	0.000
12108	0.000
12115	0.028
12116	0.000
12134	0.022
12136	0.028
12141	0.016
12145	0.209
12146	0.000
12154	0.000
12159	0.022
12174	0.000
12189	0.025
12202	0.001
12255	0.000
12259	0.000
12270	0.136
12300	0.000
12301	0.026
12325	0.000
12364	0.038
12365	0.001
12387	0.052
12396	0.023
12410	0.037
12424	0.017
12446	0.002
12462	0.000
12518	0.022
