3421	1.371
4719	0.698
4884	0.610
4885	0.000
4889	2.346
4890	1.605
4894	0.002
4896	0.000
4901	1.483
5046	0.664
9952	0.000
10009	1.199
10020	0.279
10069	1.258
10136	0.000
10145	0.010
10204	1.648
10221	0.000
10294	0.000
10330	1.811
10352	0.000
10370	1.312
10394	0.025
10398	0.000
10413	0.204
10468	0.000
10495	0.319
10499	0.003
10527	0.008
10536	0.000
10567	0.000
10572	0.019
10587	0.017
10594	0.000
10618	1.886
10630	0.007
10644	0.519
10657	3.002
10664	3.581
10692	0.016
10740	1.863
10782	0.001
10783	0.003
10787	0.012
10796	0.015
10805	1.875
10822	2.346
10828	0.000
10831	0.000
10873	3.793
10894	2.758
10898	3.565
10907	1.997
10922	1.336
10940	0.020
10942	0.023
10961	0.003
10974	2.038
10981	0.024
10993	0.000
11072	0.016
11086	0.024
11098	0.026
11109	0.023
11121	0.872
11318	0.000
11324	0.016
11376	1.526
11444	0.731
11496	0.466
11507	2.414
11537	0.999
11550	0.429
11567	0.017
11570	0.000
11574	0.000
11584	0.086
11602	0.023
11604	0.000
11609	0.000
11611	0.003
11634	0.000
11636	0.000
11716	0.013
11717	0.000
11727	0.009
11757	0.000
11780	0.378
11781	0.545
11785	0.031
11790	0.000
11791	0.000
11800	0.000
11825	0.000
11829	0.003
11830	0.001
11832	0.010
11870	0.016
11879	0.000
11887	0.018
11898	0.005
11907	0.253
11933	0.012
11940	0.000
11946	0.000
11948	0.000
11949	0.000
11983	0.021
11985	0.008
12018	0.001
12051	0.483
12076	0.000
12078	0.000
12098	0.000
12108	0.000
12115	0.023
12116	0.000
12134	0.018
12136	0.025
12141	0.012
12145	0.183
12146	0.000
12154	0.000
12159	0.014
12174	0.000
12189	0.021
12202	0.000
12255	0.000
12259	0.000
12270	0.135
12300	0.000
12301	0.022
12325	0.000
12364	0.038
12365	0.000
12387	0.038
12396	0.019
12410	0.033
12424	0.013
12446	0.002
12462	0.000
12518	0.014
