3421	1.411
4719	0.745
4884	0.647
4885	0.000
4889	2.387
4890	1.645
4894	0.003
4896	0.000
4901	1.500
5046	0.710
9952	0.000
10009	1.223
10020	0.323
10069	1.303
10136	0.000
10145	0.011
10204	1.697
10221	0.000
10294	0.000
10330	1.856
10352	0.000
10370	1.357
10394	0.026
10398	0.000
10413	0.227
10468	0.000
10495	0.365
10499	0.003
10527	0.012
10536	0.000
10567	0.000
10572	0.019
10587	0.018
10594	0.000
10618	1.932
10630	0.003
10644	0.566
10657	3.049
10664	3.628
10692	0.018
10740	1.909
10782	0.001
10783	0.004
10787	0.012
10796	0.016
10805	1.921
10822	2.393
10828	0.000
10831	0.000
10873	3.840
10894	2.806
10898	3.612
10907	2.045
10922	1.383
10940	0.019
10942	0.023
10961	0.003
10974	2.084
10981	0.024
10993	0.000
11072	0.017
11086	0.025
11098	0.012
11109	0.022
11121	0.920
11318	0.000
11324	0.022
11376	1.540
11444	0.748
11496	0.503
11507	2.464
11537	1.019
11550	0.449
11567	0.017
11570	0.000
11574	0.000
11584	0.127
11602	0.023
11604	0.000
11609	0.000
11611	0.002
11634	0.000
11636	0.001
11716	0.018
11717	0.000
11727	0.009
11757	0.000
11780	0.420
11781	0.565
11785	0.052
11790	0.000
11791	0.000
11800	0.000
11825	0.000
11829	0.003
11830	0.001
11832	0.012
11870	0.015
11879	0.000
11887	0.018
11898	0.002
11907	0.253
11933	0.016
11940	0.003
11946	0.000
11948	0.000
11949	0.000
11983	0.022
11985	0.008
12018	0.001
12051	0.484
12076	0.000
12078	0.000
12098	0.000
12108	0.000
12115	0.026
12116	0.000
12134	0.019
12136	0.025
12141	0.014
12145	0.192
12146	0.000
12154	0.000
12159	0.018
12174	0.000
12189	0.021
12202	0.000
12255	0.000
12259	0.000
12270	0.135
12300	0.000
12301	0.023
12325	0.000
12364	0.038
12365	0.000
12387	0.044
12396	0.019
12410	0.035
12424	0.012
12446	0.002
12462	0.000
12518	0.018
